block_data,stim,count,mean,std,min,25%,50%,75%,max,num_missing,adj_mean,stnd_error
1,materials/images/blueB6.png,34,0.647058824,0.48507125,0,0.0,1.0,1.0,1,0,0.647058824,0.083189033
2,materials/images/blueB6.png,34,0.794117647,0.41042563,0,1.0,1.0,1.0,1,0,0.794117647,0.070387415
3,materials/images/blueB6.png,33,0.727272727,0.452267017,0,0.0,1.0,1.0,1,1,0.863636364,0.077563154
4,materials/images/blueB6.png,25,0.84,0.374165739,0,1.0,1.0,1.0,1,9,0.984,0.064168895
5,materials/images/blueB6.png,13,0.769230769,0.43852901,0,1.0,1.0,1.0,1,21,0.98951049,0.075207105
6,materials/images/blueB6.png,8,0.625,0.51754917,0,0.0,1.0,1.0,1,26,0.986111111,0.08875895
7,materials/images/blueB6.png,5,0.8,0.447213595,0,1.0,1.0,1.0,1,29,0.993333333,0.076696499
8,materials/images/blueB6.png,1,1.0,,1,1.0,1.0,1.0,1,33,1.0,0.0
