block_data,stim,count,mean,std,min,25%,50%,75%,max,num_missing,adj_mean,stnd_error
1,materials/images/blueB6.png,35,0.571428571,0.502096445,0,0.0,1.0,1.0,1,0,0.571428571,0.084869789
2,materials/images/blueB6.png,35,0.657142857,0.481593992,0,0.0,1.0,1.0,1,0,0.657142857,0.081404242
3,materials/images/blueB6.png,33,0.666666667,0.478713554,0,0.0,1.0,1.0,1,2,0.888888889,0.080917359
4,materials/images/blueB6.png,29,0.75862069,0.43549417,0,1.0,1.0,1.0,1,6,0.965517241,0.07361195
5,materials/images/blueB6.png,18,0.722222222,0.460888599,0,0.25,1.0,1.0,1,17,0.984567901,0.077904392
6,materials/images/blueB6.png,10,1.0,0.0,1,1.0,1.0,1.0,1,25,1.0,0.0
7,materials/images/blueB6.png,5,1.0,0.0,1,1.0,1.0,1.0,1,30,1.0,0.0
8,materials/images/blueB6.png,2,0.5,0.707106781,0,0.25,0.5,0.75,1,33,0.985294118,0.119522861
