block_data,correct_category,count,mean,std,min,25%,50%,75%,max
1,Alpha,210.0,0.6476190476190476,0.47885334293222404,0.0,0.0,1.0,1.0,1.0
1,Beta,210.0,0.4142857142857143,0.49377533419176156,0.0,0.0,0.0,1.0,1.0
1,Delta,210.0,0.44761904761904764,0.49843683653821913,0.0,0.0,0.0,1.0,1.0
1,Gamma,210.0,0.2904761904761905,0.4550669143758759,0.0,0.0,0.0,1.0,1.0
2,Alpha,210.0,0.6619047619047619,0.47419152095098566,0.0,0.0,1.0,1.0,1.0
2,Beta,210.0,0.35714285714285715,0.48030236546295463,0.0,0.0,0.0,1.0,1.0
2,Delta,210.0,0.6238095238095238,0.48558627506435215,0.0,0.0,1.0,1.0,1.0
2,Gamma,210.0,0.44285714285714284,0.4979108782222826,0.0,0.0,0.0,1.0,1.0
