pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11092,training_phase_1,1,1,1,materials/images/redA4.png,Alpha,Alpha,True,0.644467500038445,11,False,1
11092,training_phase_1,1,1,2,materials/images/redA2.png,Alpha,Alpha,True,1.3300473999697715,11,False,2
11092,training_phase_1,1,1,3,materials/images/redA5.png,Alpha,Alpha,True,0.9552359997760504,11,False,3
11092,training_phase_1,1,1,4,materials/images/blueB4.png,Beta,Alpha,False,0.3322484998498112,11,False,3
11092,training_phase_1,1,1,5,materials/images/redA6.png,Alpha,Alpha,True,0.5927824000827968,11,False,4
11092,training_phase_1,1,1,6,materials/images/blueB6.png,Beta,Alpha,False,1.8363541001453996,11,False,4
11092,training_phase_1,1,1,7,materials/images/blueB2.png,Beta,Alpha,False,0.6457362999208272,11,False,4
11092,training_phase_1,1,1,8,materials/images/redA1.png,Alpha,Alpha,True,1.514831200009212,11,False,5
11092,training_phase_1,1,1,9,materials/images/blueB3.png,Beta,Beta,True,0.31679229997098446,11,False,6
11092,training_phase_1,1,1,10,materials/images/redA3.png,Alpha,Alpha,True,0.8184408999513835,11,False,7
11092,training_phase_1,1,1,11,materials/images/blueB5.png,Beta,Beta,True,0.030118499882519245,11,False,8
11092,training_phase_1,1,1,12,materials/images/blueB1.png,Beta,Beta,True,0.018852800130844116,11,False,9
11092,training_phase_1,1,2,13,materials/images/blueB4.png,Beta,Beta,True,0.1358996001072228,11,False,1
11092,training_phase_1,1,2,14,materials/images/redA4.png,Alpha,Alpha,True,0.3803366001229733,11,False,2
11092,training_phase_1,1,2,15,materials/images/blueB6.png,Beta,Alpha,False,0.4087255001068115,11,False,2
11092,training_phase_1,1,2,16,materials/images/redA3.png,Alpha,Alpha,True,0.046561900060623884,11,False,3
11092,training_phase_1,1,2,17,materials/images/redA6.png,Alpha,Alpha,True,0.2588487002067268,11,False,4
11092,training_phase_1,1,2,18,materials/images/redA2.png,Alpha,Beta,False,0.37837180006317794,11,False,4
11092,training_phase_1,1,2,19,materials/images/redA1.png,Alpha,Beta,False,0.4158370001241565,11,False,4
11092,training_phase_1,1,2,20,materials/images/blueB2.png,Beta,Alpha,False,0.20190959982573986,11,False,4
11092,training_phase_1,1,2,21,materials/images/blueB1.png,Beta,Beta,True,0.33311799983493984,11,False,5
11092,training_phase_1,1,2,22,materials/images/blueB3.png,Beta,Beta,True,0.21659640013240278,11,False,6
11092,training_phase_1,1,2,23,materials/images/blueB5.png,Beta,Beta,True,2.056715900078416,11,False,7
11092,training_phase_1,1,2,24,materials/images/redA5.png,Alpha,Alpha,True,0.3662615998182446,11,False,8
11092,training_phase_1,1,3,25,materials/images/redA3.png,Alpha,Alpha,True,0.047815300058573484,11,False,1
11092,training_phase_1,1,3,26,materials/images/redA1.png,Alpha,Beta,False,0.34322359994985163,11,False,1
11092,training_phase_1,1,3,27,materials/images/blueB5.png,Beta,Beta,True,0.3514998001046479,11,False,2
11092,training_phase_1,1,3,28,materials/images/blueB2.png,Beta,Alpha,False,0.2926409998908639,11,False,2
11092,training_phase_1,1,3,29,materials/images/redA6.png,Alpha,Alpha,True,0.5310531000141054,11,False,3
11092,training_phase_1,1,3,30,materials/images/blueB3.png,Beta,Beta,True,0.18051109998486936,11,False,4
11092,training_phase_1,1,3,31,materials/images/redA4.png,Alpha,Alpha,True,0.16780630010180175,11,False,5
11092,training_phase_1,1,3,32,materials/images/blueB6.png,Beta,Alpha,False,0.5109614999964833,11,False,5
11092,training_phase_1,1,3,33,materials/images/blueB1.png,Beta,Beta,True,0.38209829991683364,11,False,6
11092,training_phase_1,1,3,34,materials/images/redA5.png,Alpha,Alpha,True,0.13629519985988736,11,False,7
11092,training_phase_1,1,3,35,materials/images/blueB4.png,Beta,Beta,True,0.2986922001000494,11,False,8
11092,training_phase_1,1,3,36,materials/images/redA2.png,Alpha,Alpha,True,0.046728799818083644,11,False,9
11092,training_phase_1,1,4,37,materials/images/blueB3.png,Beta,Beta,True,0.13337010005488992,11,False,1
11092,training_phase_1,1,4,38,materials/images/blueB1.png,Beta,Beta,True,0.01927269995212555,11,False,2
11092,training_phase_1,1,4,39,materials/images/blueB2.png,Beta,Beta,True,0.27768729999661446,11,False,3
11092,training_phase_1,1,4,40,materials/images/redA6.png,Alpha,Alpha,True,0.0765136000700295,11,False,4
11092,training_phase_1,1,4,41,materials/images/redA2.png,Alpha,Alpha,True,1.074943199986592,11,False,5
11092,training_phase_1,1,4,42,materials/images/blueB4.png,Beta,Beta,True,0.14130000001750886,11,False,6
11092,training_phase_1,1,4,43,materials/images/blueB5.png,Beta,Beta,True,0.02425779984332621,11,False,7
11092,training_phase_1,1,4,44,materials/images/redA4.png,Alpha,Alpha,True,0.3469591001048684,11,False,8
11092,training_phase_1,1,4,45,materials/images/redA1.png,Alpha,Beta,False,0.11954339989461005,11,False,8
11092,training_phase_1,1,4,46,materials/images/redA5.png,Alpha,Alpha,True,0.3879718999378383,11,False,9
11092,training_phase_1,1,4,47,materials/images/blueB6.png,Beta,Alpha,False,0.4651491001714021,11,False,9
11092,training_phase_1,1,4,48,materials/images/redA3.png,Alpha,Alpha,True,0.2726119998842478,11,False,10
11092,training_phase_1,1,5,49,materials/images/redA5.png,Alpha,Alpha,True,0.14250830002129078,11,False,1
11092,training_phase_1,1,5,50,materials/images/redA4.png,Alpha,Alpha,True,0.22443599998950958,11,False,2
11092,training_phase_1,1,5,51,materials/images/blueB3.png,Beta,Beta,True,0.19406979996711016,11,False,3
11092,training_phase_1,1,5,52,materials/images/redA6.png,Alpha,Alpha,True,0.022961500100791454,11,False,4
11092,training_phase_1,1,5,53,materials/images/redA1.png,Alpha,Alpha,True,0.16250209999270737,11,False,5
11092,training_phase_1,1,5,54,materials/images/blueB4.png,Beta,Beta,True,0.22010739985853434,11,False,6
11092,training_phase_1,1,5,55,materials/images/blueB6.png,Beta,Beta,True,0.8861909999977797,11,False,7
11092,training_phase_1,1,5,56,materials/images/blueB1.png,Beta,Beta,True,0.18069660011678934,11,False,8
11092,training_phase_1,1,5,57,materials/images/redA3.png,Alpha,Alpha,True,0.25466140010394156,11,False,9
11092,training_phase_1,1,5,58,materials/images/redA2.png,Alpha,Alpha,True,0.018722299952059984,11,False,10
11092,training_phase_1,1,5,59,materials/images/blueB2.png,Beta,Beta,True,0.17903460003435612,11,True,11
11092,training_phase_1,1,5,60,materials/images/blueB5.png,Beta,Beta,True,1.336915299994871,11,True,12
pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11092,test_phase,1,1,1,materials/images/redA5.png,Alpha,Alpha,gen,0.6903490999247879,1,True,1
11092,test_phase,1,1,2,materials/images/yGen5.png,test,Beta,gen,0.019046399975195527,1,True,2
11092,test_phase,1,1,3,materials/images/redA6.png,Alpha,Alpha,gen,0.08536199992522597,1,True,3
11092,test_phase,1,1,4,materials/images/blueB3.png,Beta,Beta,gen,0.018798300065100193,1,True,4
11092,test_phase,1,1,5,materials/images/blueB4.png,Beta,Beta,gen,0.1151020999532193,1,True,5
11092,test_phase,1,1,6,materials/images/blueB2.png,Beta,Beta,gen,1.389324099989608,1,True,6
11092,test_phase,1,1,7,materials/images/yGen1.png,test,Alpha,gen,0.17573009990155697,1,True,7
11092,test_phase,1,1,8,materials/images/yGen4.png,test,Beta,gen,1.5791574998293072,1,True,8
11092,test_phase,1,1,9,materials/images/redA1.png,Alpha,Alpha,gen,0.28911809995770454,1,True,9
11092,test_phase,1,1,10,materials/images/yGen3.png,test,Alpha,gen,0.01880350010469556,1,True,10
11092,test_phase,1,1,11,materials/images/yGen2.png,test,Alpha,gen,2.0650686000008136,1,True,11
11092,test_phase,1,1,12,materials/images/redA3.png,Alpha,Alpha,gen,0.24575809994712472,1,True,12
11092,test_phase,1,1,13,materials/images/blueB6.png,Beta,Alpha,gen,0.07848679996095598,1,True,13
11092,test_phase,1,1,14,materials/images/blueB1.png,Beta,Beta,gen,0.1979664999525994,1,True,14
11092,test_phase,1,1,15,materials/images/redA4.png,Alpha,Alpha,gen,0.01831720001064241,1,True,15
11092,test_phase,1,1,16,materials/images/blueB5.png,Beta,Beta,gen,6.646851999917999,1,True,16
11092,test_phase,1,1,17,materials/images/redA2.png,Alpha,Alpha,gen,0.3024911000393331,1,True,17
pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11092,training_phase_2,1,1,1,materials/images/blackG5.png,Gamma,Beta,False,1.8041705000214279,30,False,0
11092,training_phase_2,1,1,2,materials/images/greenD3.png,Delta,Beta,False,0.1978138000704348,30,False,0
11092,training_phase_2,1,1,3,materials/images/blackG1.png,Gamma,Alpha,False,0.18387950002215803,30,False,0
11092,training_phase_2,1,1,4,materials/images/redA3.png,Alpha,Alpha,True,0.30339479981921613,30,False,1
11092,training_phase_2,1,1,5,materials/images/blackG6.png,Gamma,Beta,False,0.6010428001172841,30,False,1
11092,training_phase_2,1,1,6,materials/images/blueB4.png,Beta,Alpha,False,1.0211916998960078,30,False,1
11092,training_phase_2,1,1,7,materials/images/blackG3.png,Gamma,Delta,False,1.4668980999849737,30,False,1
11092,training_phase_2,1,1,8,materials/images/redA2.png,Alpha,Alpha,True,0.4292815001681447,30,False,2
11092,training_phase_2,1,1,9,materials/images/blackG4.png,Gamma,Gamma,True,0.2782445000484586,30,False,3
11092,training_phase_2,1,1,10,materials/images/blackG2.png,Gamma,Alpha,False,0.164589999942109,30,False,3
11092,training_phase_2,1,1,11,materials/images/blueB1.png,Beta,Beta,True,0.7050965998787433,30,False,4
11092,training_phase_2,1,1,12,materials/images/redA5.png,Alpha,Alpha,True,0.9041152999270707,30,False,5
11092,training_phase_2,1,1,13,materials/images/greenD6.png,Delta,Gamma,False,0.5256632000673562,30,False,5
11092,training_phase_2,1,1,14,materials/images/redA6.png,Alpha,Alpha,True,1.2013254000339657,30,False,6
11092,training_phase_2,1,1,15,materials/images/greenD1.png,Delta,Beta,False,0.3379070998635143,30,False,6
11092,training_phase_2,1,1,16,materials/images/blueB3.png,Beta,Delta,False,0.4758506000507623,30,False,6
