pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11019,training_phase_1,2,1,1,materials/images/blueB2.png,Beta,Beta,True,2.5683625000019674,11,False,1
11019,training_phase_1,2,1,2,materials/images/redA2.png,Alpha,Beta,False,0.8954430000012508,11,False,1
11019,training_phase_1,2,1,3,materials/images/blueB5.png,Beta,Alpha,False,1.1022627000020293,11,False,1
11019,training_phase_1,2,1,4,materials/images/redA1.png,Alpha,Alpha,True,0.9052142000000458,11,False,2
11019,training_phase_1,2,1,5,materials/images/redA6.png,Alpha,Beta,False,1.3845536000007996,11,False,2
11019,training_phase_1,2,1,6,materials/images/redA3.png,Alpha,Beta,False,0.5344426000010571,11,False,2
11019,training_phase_1,2,1,7,materials/images/blueB4.png,Beta,Beta,True,1.2080134000025282,11,False,3
11019,training_phase_1,2,1,8,materials/images/blueB1.png,Beta,Alpha,False,0.5724429000001692,11,False,3
11019,training_phase_1,2,1,9,materials/images/redA5.png,Alpha,Alpha,True,3.4334314999978233,11,False,4
11019,training_phase_1,2,1,10,materials/images/blueB3.png,Beta,Beta,True,1.142250499997317,11,False,5
11019,training_phase_1,2,1,11,materials/images/redA4.png,Alpha,Alpha,True,0.4489387000030547,11,False,6
11019,training_phase_1,2,1,12,materials/images/blueB6.png,Beta,Alpha,False,1.9635634000005666,11,False,6
11019,training_phase_1,2,2,13,materials/images/redA1.png,Alpha,Alpha,True,0.8308737999977893,11,False,1
11019,training_phase_1,2,2,14,materials/images/blueB5.png,Beta,Beta,True,0.7953374999997322,11,False,2
11019,training_phase_1,2,2,15,materials/images/blueB2.png,Beta,Alpha,False,0.5292082999985723,11,False,2
11019,training_phase_1,2,2,16,materials/images/redA3.png,Alpha,Alpha,True,0.7701073999996879,11,False,3
11019,training_phase_1,2,2,17,materials/images/redA6.png,Alpha,Beta,False,0.9493430000002263,11,False,3
11019,training_phase_1,2,2,18,materials/images/redA2.png,Alpha,Alpha,True,0.29813039999862667,11,False,4
11019,training_phase_1,2,2,19,materials/images/blueB6.png,Beta,Beta,True,2.2287691999990784,11,False,5
11019,training_phase_1,2,2,20,materials/images/blueB1.png,Beta,Beta,True,4.67191559999992,11,False,6
11019,training_phase_1,2,2,21,materials/images/redA4.png,Alpha,Alpha,True,2.387336299998424,11,False,7
11019,training_phase_1,2,2,22,materials/images/blueB3.png,Beta,Beta,True,0.9199090000001888,11,False,8
11019,training_phase_1,2,2,23,materials/images/blueB4.png,Beta,Beta,True,1.9266786000007414,11,False,9
11019,training_phase_1,2,2,24,materials/images/redA5.png,Alpha,Alpha,True,2.1084669999981998,11,False,10
11019,training_phase_1,2,3,25,materials/images/blueB4.png,Beta,Beta,True,0.7174355999995896,11,False,1
11019,training_phase_1,2,3,26,materials/images/redA3.png,Alpha,Alpha,True,0.4223697000015818,11,False,2
11019,training_phase_1,2,3,27,materials/images/redA1.png,Alpha,Alpha,True,1.0727947000013955,11,False,3
11019,training_phase_1,2,3,28,materials/images/redA5.png,Alpha,Beta,False,0.14134850000118604,11,False,3
11019,training_phase_1,2,3,29,materials/images/redA6.png,Alpha,Alpha,True,0.023508800000854535,11,False,4
11019,training_phase_1,2,3,30,materials/images/redA2.png,Alpha,Alpha,True,0.7431625999997777,11,False,5
11019,training_phase_1,2,3,31,materials/images/blueB3.png,Beta,Beta,True,1.518969200002175,11,False,6
11019,training_phase_1,2,3,32,materials/images/blueB1.png,Beta,Beta,True,0.43553089999841177,11,False,7
11019,training_phase_1,2,3,33,materials/images/redA4.png,Alpha,Beta,False,1.7694668999974965,11,False,7
11019,training_phase_1,2,3,34,materials/images/blueB2.png,Beta,Beta,True,1.0762629000018933,11,False,8
11019,training_phase_1,2,3,35,materials/images/blueB5.png,Beta,Beta,True,0.7153851999973995,11,False,9
11019,training_phase_1,2,3,36,materials/images/blueB6.png,Beta,Beta,True,0.028906600000482285,11,False,10
11019,training_phase_1,2,4,37,materials/images/blueB3.png,Beta,Beta,True,1.0818607000001066,11,False,1
11019,training_phase_1,2,4,38,materials/images/blueB2.png,Beta,Beta,True,0.6387312000006204,11,False,2
11019,training_phase_1,2,4,39,materials/images/redA4.png,Alpha,Alpha,True,1.079007599997567,11,False,3
11019,training_phase_1,2,4,40,materials/images/redA6.png,Alpha,Alpha,True,0.9448983000002045,11,False,4
11019,training_phase_1,2,4,41,materials/images/blueB6.png,Beta,Beta,True,0.15492050000102608,11,False,5
11019,training_phase_1,2,4,42,materials/images/redA3.png,Alpha,Alpha,True,4.997626599997602,11,False,6
11019,training_phase_1,2,4,43,materials/images/blueB4.png,Beta,Beta,True,0.717878200000996,11,False,7
11019,training_phase_1,2,4,44,materials/images/redA5.png,Alpha,Beta,False,1.7798433999996632,11,False,7
11019,training_phase_1,2,4,45,materials/images/blueB5.png,Beta,Beta,True,2.2961719000013545,11,False,8
11019,training_phase_1,2,4,46,materials/images/redA1.png,Alpha,Alpha,True,0.35237989999950514,11,False,9
11019,training_phase_1,2,4,47,materials/images/blueB1.png,Beta,Beta,True,0.0434038999992481,11,False,10
11019,training_phase_1,2,4,48,materials/images/redA2.png,Alpha,Alpha,True,1.843249300000025,11,True,11
pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11019,test_phase,2,1,1,materials/images/yGen4.png,test,Beta,gen,3.0268137000020943,1,True,1
11019,test_phase,2,1,2,materials/images/blueB2.png,Beta,Beta,gen,1.709442499999568,1,True,2
11019,test_phase,2,1,3,materials/images/redA4.png,Alpha,Alpha,gen,0.22510700000202633,1,True,3
11019,test_phase,2,1,4,materials/images/yGen1.png,test,Alpha,gen,0.24158190000161994,1,True,4
11019,test_phase,2,1,5,materials/images/redA1.png,Alpha,Alpha,gen,0.2530363000005309,1,True,5
11019,test_phase,2,1,6,materials/images/blueB6.png,Beta,Beta,gen,0.24896409999928437,1,True,6
11019,test_phase,2,1,7,materials/images/blueB1.png,Beta,Beta,gen,0.08051720000003115,1,True,7
