pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11059,training_phase_1,2,1,1,materials/images/redA6.png,Alpha,Alpha,True,2.3825200999854133,11,False,1
11059,training_phase_1,2,1,2,materials/images/redA2.png,Alpha,Beta,False,1.8107350999489427,11,False,1
11059,training_phase_1,2,1,3,materials/images/blueB5.png,Beta,Alpha,False,0.4039389000972733,11,False,1
11059,training_phase_1,2,1,4,materials/images/blueB1.png,Beta,Beta,True,2.946756700053811,11,False,2
11059,training_phase_1,2,1,5,materials/images/redA4.png,Alpha,Alpha,True,0.8270564000122249,11,False,3
11059,training_phase_1,2,1,6,materials/images/blueB4.png,Beta,Beta,True,0.49731460004113615,11,False,4
11059,training_phase_1,2,1,7,materials/images/blueB6.png,Beta,Beta,True,0.8962381000164896,11,False,5
11059,training_phase_1,2,1,8,materials/images/redA5.png,Alpha,Beta,False,0.224672400043346,11,False,5
11059,training_phase_1,2,1,9,materials/images/blueB3.png,Beta,Alpha,False,2.605481500038877,11,False,5
11059,training_phase_1,2,1,10,materials/images/redA3.png,Alpha,Beta,False,2.868498899973929,11,False,5
11059,training_phase_1,2,1,11,materials/images/redA1.png,Alpha,Alpha,True,1.6500414999900386,11,False,6
11059,training_phase_1,2,1,12,materials/images/blueB2.png,Beta,Alpha,False,0.8539997999323532,11,False,6
11059,training_phase_1,2,2,13,materials/images/redA1.png,Alpha,Alpha,True,4.308511900017038,11,False,1
11059,training_phase_1,2,2,14,materials/images/blueB6.png,Beta,Beta,True,0.3328165999846533,11,False,2
11059,training_phase_1,2,2,15,materials/images/blueB3.png,Beta,Alpha,False,0.7718630000017583,11,False,2
11059,training_phase_1,2,2,16,materials/images/redA4.png,Alpha,Alpha,True,2.9565884000621736,11,False,3
11059,training_phase_1,2,2,17,materials/images/blueB1.png,Beta,Beta,True,0.3695560999913141,11,False,4
11059,training_phase_1,2,2,18,materials/images/blueB4.png,Beta,Beta,True,0.9108961999882013,11,False,5
11059,training_phase_1,2,2,19,materials/images/redA5.png,Alpha,Alpha,True,0.8746220999164507,11,False,6
11059,training_phase_1,2,2,20,materials/images/redA3.png,Alpha,Alpha,True,2.2365518000442535,11,False,7
11059,training_phase_1,2,2,21,materials/images/redA6.png,Alpha,Beta,False,0.9199066999135539,11,False,7
11059,training_phase_1,2,2,22,materials/images/blueB2.png,Beta,Alpha,False,2.782589100068435,11,False,7
11059,training_phase_1,2,2,23,materials/images/redA2.png,Alpha,Alpha,True,0.17639269994106144,11,False,8
11059,training_phase_1,2,2,24,materials/images/blueB5.png,Beta,Beta,True,0.772236300050281,11,False,9
11059,training_phase_1,2,3,25,materials/images/redA1.png,Alpha,Alpha,True,1.0096971000311896,11,False,1
11059,training_phase_1,2,3,26,materials/images/blueB5.png,Beta,Beta,True,0.018521100049838424,11,False,2
11059,training_phase_1,2,3,27,materials/images/blueB1.png,Beta,Beta,True,1.8983865000773221,11,False,3
11059,training_phase_1,2,3,28,materials/images/redA2.png,Alpha,Alpha,True,0.18817740003578365,11,False,4
11059,training_phase_1,2,3,29,materials/images/blueB3.png,Beta,Alpha,False,1.020454499986954,11,False,4
11059,training_phase_1,2,3,30,materials/images/redA3.png,Alpha,Alpha,True,1.9947403999976814,11,False,5
11059,training_phase_1,2,3,31,materials/images/blueB2.png,Beta,Beta,True,5.8119122999487445,11,False,6
11059,training_phase_1,2,3,32,materials/images/redA5.png,Alpha,Beta,False,0.14350330003071576,11,False,6
11059,training_phase_1,2,3,33,materials/images/redA4.png,Alpha,Alpha,True,2.8068923000246286,11,False,7
11059,training_phase_1,2,3,34,materials/images/blueB4.png,Beta,Beta,True,0.16261520003899932,11,False,8
11059,training_phase_1,2,3,35,materials/images/blueB6.png,Beta,Beta,True,4.64038590004202,11,False,9
11059,training_phase_1,2,3,36,materials/images/redA6.png,Alpha,Beta,False,2.4104355999734253,11,False,9
11059,training_phase_1,2,4,37,materials/images/blueB5.png,Beta,Beta,True,3.9647267999826,11,False,1
11059,training_phase_1,2,4,38,materials/images/redA4.png,Alpha,Alpha,True,4.231284599984065,11,False,2
11059,training_phase_1,2,4,39,materials/images/blueB4.png,Beta,Beta,True,1.2645711000077426,11,False,3
11059,training_phase_1,2,4,40,materials/images/redA6.png,Alpha,Alpha,True,3.088971200049855,11,False,4
11059,training_phase_1,2,4,41,materials/images/blueB1.png,Beta,Beta,True,1.1161601999774575,11,False,5
11059,training_phase_1,2,4,42,materials/images/blueB2.png,Beta,Beta,True,0.5925783000420779,11,False,6
11059,training_phase_1,2,4,43,materials/images/redA3.png,Alpha,Alpha,True,0.018329799990169704,11,False,7
11059,training_phase_1,2,4,44,materials/images/blueB6.png,Beta,Beta,True,0.17077960004098713,11,False,8
11059,training_phase_1,2,4,45,materials/images/redA2.png,Alpha,Alpha,True,3.1123950000619516,11,False,9
11059,training_phase_1,2,4,46,materials/images/blueB3.png,Beta,Alpha,False,3.4213531999848783,11,False,9
11059,training_phase_1,2,4,47,materials/images/redA1.png,Alpha,Alpha,True,0.12510519998613745,11,False,10
11059,training_phase_1,2,4,48,materials/images/redA5.png,Alpha,Alpha,True,2.0503994000609964,11,True,11
pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11059,test_phase,2,1,1,materials/images/redA6.png,Alpha,Beta,gen,3.4295938999857754,1,True,1
11059,test_phase,2,1,2,materials/images/blueB6.png,Beta,Beta,gen,0.29133749997708946,1,True,2
11059,test_phase,2,1,3,materials/images/yGen4.png,test,Beta,gen,0.10793810000177473,1,True,3
11059,test_phase,2,1,4,materials/images/blueB1.png,Beta,Beta,gen,1.5501012000022456,1,True,4
11059,test_phase,2,1,5,materials/images/blueB3.png,Beta,Beta,gen,1.5191793000558391,1,True,5
11059,test_phase,2,1,6,materials/images/blueB4.png,Beta,Beta,gen,0.6250634000170976,1,True,6
11059,test_phase,2,1,7,materials/images/yGen5.png,test,Beta,gen,0.06729360006283969,1,True,7
11059,test_phase,2,1,8,materials/images/blueB2.png,Beta,Beta,gen,0.7601560999173671,1,True,8
11059,test_phase,2,1,9,materials/images/redA5.png,Alpha,Alpha,gen,2.127276199986227,1,True,9
11059,test_phase,2,1,10,materials/images/yGen1.png,test,Alpha,gen,0.16212340001948178,1,True,10
