pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11085,training_phase_1,2,1,1,materials/images/redA2.png,Alpha,Beta,False,7.504164900165051,11,False,0
11085,training_phase_1,2,1,2,materials/images/blueB1.png,Beta,Beta,True,0.8664915999397635,11,False,1
11085,training_phase_1,2,1,3,materials/images/blueB6.png,Beta,Alpha,False,0.3350881999358535,11,False,1
11085,training_phase_1,2,1,4,materials/images/blueB3.png,Beta,Beta,True,1.2297906999010593,11,False,2
11085,training_phase_1,2,1,5,materials/images/blueB4.png,Beta,Beta,True,0.853000900009647,11,False,3
11085,training_phase_1,2,1,6,materials/images/blueB2.png,Beta,Alpha,False,0.5282823001034558,11,False,3
11085,training_phase_1,2,1,7,materials/images/redA5.png,Alpha,Beta,False,0.49144640006124973,11,False,3
11085,training_phase_1,2,1,8,materials/images/redA1.png,Alpha,Beta,False,3.023926200112328,11,False,3
11085,training_phase_1,2,1,9,materials/images/blueB5.png,Beta,Beta,True,1.436619200045243,11,False,4
11085,training_phase_1,2,1,10,materials/images/redA4.png,Alpha,Alpha,True,0.41522000008262694,11,False,5
11085,training_phase_1,2,1,11,materials/images/redA3.png,Alpha,Alpha,True,1.6703640001360327,11,False,6
11085,training_phase_1,2,1,12,materials/images/redA6.png,Alpha,Alpha,True,0.8581968999933451,11,False,7
11085,training_phase_1,2,2,13,materials/images/blueB1.png,Beta,Beta,True,1.0317645000759512,11,False,1
11085,training_phase_1,2,2,14,materials/images/blueB5.png,Beta,Alpha,False,0.17752650007605553,11,False,1
11085,training_phase_1,2,2,15,materials/images/redA4.png,Alpha,Alpha,True,0.36024080007337034,11,False,2
11085,training_phase_1,2,2,16,materials/images/redA1.png,Alpha,Beta,False,0.9829369999933988,11,False,2
11085,training_phase_1,2,2,17,materials/images/blueB2.png,Beta,Beta,True,1.4378155001904815,11,False,3
11085,training_phase_1,2,2,18,materials/images/blueB3.png,Beta,Alpha,False,0.46676029986701906,11,False,3
11085,training_phase_1,2,2,19,materials/images/redA3.png,Alpha,Beta,False,1.2446286000777036,11,False,3
11085,training_phase_1,2,2,20,materials/images/redA2.png,Alpha,Alpha,True,0.9155464000068605,11,False,4
11085,training_phase_1,2,2,21,materials/images/blueB6.png,Beta,Alpha,False,2.032288199989125,11,False,4
11085,training_phase_1,2,2,22,materials/images/blueB4.png,Beta,Beta,True,4.964794899802655,11,False,5
11085,training_phase_1,2,2,23,materials/images/redA6.png,Alpha,Beta,False,2.0406958998646587,11,False,5
11085,training_phase_1,2,2,24,materials/images/redA5.png,Alpha,Alpha,True,0.5899070999585092,11,False,6
11085,training_phase_1,2,3,25,materials/images/redA5.png,Alpha,Alpha,True,0.8052646999713033,11,False,1
11085,training_phase_1,2,3,26,materials/images/redA1.png,Alpha,Alpha,True,1.7890757999848574,11,False,2
11085,training_phase_1,2,3,27,materials/images/blueB3.png,Beta,Beta,True,1.5247304998338223,11,False,3
11085,training_phase_1,2,3,28,materials/images/blueB5.png,Beta,Alpha,False,2.6593028001952916,11,False,3
11085,training_phase_1,2,3,29,materials/images/redA2.png,Alpha,Alpha,True,2.6157521998975426,11,False,4
11085,training_phase_1,2,3,30,materials/images/redA3.png,Alpha,Beta,False,0.3643807000480592,11,False,4
11085,training_phase_1,2,3,31,materials/images/redA6.png,Alpha,Alpha,True,1.081068400060758,11,False,5
11085,training_phase_1,2,3,32,materials/images/blueB6.png,Beta,Beta,True,0.921469199936837,11,False,6
11085,training_phase_1,2,3,33,materials/images/blueB2.png,Beta,Alpha,False,0.15820019994862378,11,False,6
11085,training_phase_1,2,3,34,materials/images/blueB4.png,Beta,Alpha,False,3.0727556000929326,11,False,6
11085,training_phase_1,2,3,35,materials/images/redA4.png,Alpha,Beta,False,1.4348303000442684,11,False,6
11085,training_phase_1,2,3,36,materials/images/blueB1.png,Beta,Beta,True,1.369157199980691,11,False,7
11085,training_phase_1,2,4,37,materials/images/blueB2.png,Beta,Beta,True,1.2111448999494314,11,False,1
11085,training_phase_1,2,4,38,materials/images/blueB6.png,Beta,Alpha,False,1.0251995001453906,11,False,1
11085,training_phase_1,2,4,39,materials/images/redA6.png,Alpha,Beta,False,2.5262079001404345,11,False,1
11085,training_phase_1,2,4,40,materials/images/redA5.png,Alpha,Beta,False,0.12642930005677044,11,False,1
11085,training_phase_1,2,4,41,materials/images/blueB3.png,Beta,Beta,True,1.502266600029543,11,False,2
11085,training_phase_1,2,4,42,materials/images/blueB1.png,Beta,Beta,True,0.24589299992658198,11,False,3
11085,training_phase_1,2,4,43,materials/images/redA1.png,Alpha,Beta,False,0.7910467002075166,11,False,3
11085,training_phase_1,2,4,44,materials/images/redA2.png,Alpha,Alpha,True,1.0626029002014548,11,False,4
11085,training_phase_1,2,4,45,materials/images/blueB4.png,Beta,Beta,True,0.5730330001097172,11,False,5
11085,training_phase_1,2,4,46,materials/images/redA4.png,Alpha,Beta,False,0.020168100018054247,11,False,5
11085,training_phase_1,2,4,47,materials/images/blueB5.png,Beta,Beta,True,2.2687854999676347,11,False,6
11085,training_phase_1,2,4,48,materials/images/redA3.png,Alpha,Alpha,True,2.423824599944055,11,False,7
11085,training_phase_1,2,5,49,materials/images/redA2.png,Alpha,Alpha,True,0.07944350014440715,11,False,1
11085,training_phase_1,2,5,50,materials/images/blueB1.png,Beta,Beta,True,0.24672659998759627,11,False,2
11085,training_phase_1,2,5,51,materials/images/redA3.png,Alpha,Alpha,True,1.2880481998436153,11,False,3
11085,training_phase_1,2,5,52,materials/images/blueB3.png,Beta,Beta,True,0.40319360001012683,11,False,4
11085,training_phase_1,2,5,53,materials/images/redA6.png,Alpha,Alpha,True,1.3834937999490649,11,False,5
11085,training_phase_1,2,5,54,materials/images/redA4.png,Alpha,Alpha,True,1.1424547000788152,11,False,6
11085,training_phase_1,2,5,55,materials/images/redA1.png,Alpha,Alpha,True,1.1834373997990042,11,False,7
11085,training_phase_1,2,5,56,materials/images/redA5.png,Alpha,Beta,False,0.405803200090304,11,False,7
11085,training_phase_1,2,5,57,materials/images/blueB4.png,Beta,Alpha,False,1.96206309995614,11,False,7
11085,training_phase_1,2,5,58,materials/images/blueB6.png,Beta,Alpha,False,1.0759153999388218,11,False,7
11085,training_phase_1,2,5,59,materials/images/blueB2.png,Beta,Beta,True,0.4327507000416517,11,False,8
11085,training_phase_1,2,5,60,materials/images/blueB5.png,Beta,Beta,True,0.5981314000673592,11,False,9
11085,training_phase_1,2,6,61,materials/images/redA6.png,Alpha,Beta,False,2.3792979000136256,11,False,0
11085,training_phase_1,2,6,62,materials/images/redA4.png,Alpha,Alpha,True,0.544880700064823,11,False,1
