pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11047,training_phase_1,2,1,1,materials/images/redA6.png,Alpha,Beta,False,1.3196011999971233,11,False,0
11047,training_phase_1,2,1,2,materials/images/redA5.png,Alpha,Beta,False,1.527316099993186,11,False,0
11047,training_phase_1,2,1,3,materials/images/redA4.png,Alpha,Alpha,True,1.1739335000165738,11,False,1
11047,training_phase_1,2,1,4,materials/images/redA2.png,Alpha,Alpha,True,0.02390720002586022,11,False,2
11047,training_phase_1,2,1,5,materials/images/blueB4.png,Beta,Alpha,False,1.2225057000177912,11,False,2
11047,training_phase_1,2,1,6,materials/images/redA1.png,Alpha,Alpha,True,0.9702630999963731,11,False,3
11047,training_phase_1,2,1,7,materials/images/blueB3.png,Beta,Beta,True,1.1250676999916323,11,False,4
11047,training_phase_1,2,1,8,materials/images/redA3.png,Alpha,Alpha,True,1.0154378000006545,11,False,5
11047,training_phase_1,2,1,9,materials/images/blueB2.png,Beta,Beta,True,1.166832400020212,11,False,6
11047,training_phase_1,2,1,10,materials/images/blueB5.png,Beta,Alpha,False,0.3899191999807954,11,False,6
11047,training_phase_1,2,1,11,materials/images/blueB6.png,Beta,Beta,True,0.3966102999984287,11,False,7
11047,training_phase_1,2,1,12,materials/images/blueB1.png,Beta,Beta,True,0.828715799987549,11,False,8
11047,training_phase_1,2,2,13,materials/images/blueB3.png,Beta,Beta,True,0.027024999988498166,11,False,1
11047,training_phase_1,2,2,14,materials/images/redA5.png,Alpha,Beta,False,0.42419999997946434,11,False,1
11047,training_phase_1,2,2,15,materials/images/blueB1.png,Beta,Beta,True,0.024524600012227893,11,False,2
11047,training_phase_1,2,2,16,materials/images/blueB2.png,Beta,Beta,True,0.8024399999994785,11,False,3
11047,training_phase_1,2,2,17,materials/images/redA2.png,Alpha,Beta,False,2.156031799997436,11,False,3
11047,training_phase_1,2,2,18,materials/images/blueB4.png,Beta,Beta,True,0.1617050999775529,11,False,4
11047,training_phase_1,2,2,19,materials/images/blueB6.png,Beta,Beta,True,2.292022799985716,11,False,5
11047,training_phase_1,2,2,20,materials/images/redA6.png,Alpha,Beta,False,0.01840310002444312,11,False,5
11047,training_phase_1,2,2,21,materials/images/redA1.png,Alpha,Beta,False,0.02445699999225326,11,False,5
11047,training_phase_1,2,2,22,materials/images/blueB5.png,Beta,Beta,True,0.025277300010202453,11,False,6
11047,training_phase_1,2,2,23,materials/images/redA3.png,Alpha,Alpha,True,0.019716000009793788,11,False,7
11047,training_phase_1,2,2,24,materials/images/redA4.png,Alpha,Alpha,True,0.01949019997846335,11,False,8
11047,training_phase_1,2,3,25,materials/images/redA6.png,Alpha,Beta,False,0.8661833000078332,11,False,0
11047,training_phase_1,2,3,26,materials/images/redA5.png,Alpha,Alpha,True,0.5842516999982763,11,False,1
11047,training_phase_1,2,3,27,materials/images/blueB3.png,Beta,Beta,True,0.02295909999520518,11,False,2
11047,training_phase_1,2,3,28,materials/images/blueB6.png,Beta,Beta,True,0.7253928999998607,11,False,3
11047,training_phase_1,2,3,29,materials/images/redA4.png,Alpha,Alpha,True,0.7253056000045035,11,False,4
11047,training_phase_1,2,3,30,materials/images/blueB5.png,Beta,Beta,True,0.3398689000168815,11,False,5
11047,training_phase_1,2,3,31,materials/images/redA2.png,Alpha,Alpha,True,0.4879863999958616,11,False,6
11047,training_phase_1,2,3,32,materials/images/blueB2.png,Beta,Beta,True,0.6133294000173919,11,False,7
11047,training_phase_1,2,3,33,materials/images/blueB4.png,Beta,Alpha,False,0.11205890000564978,11,False,7
11047,training_phase_1,2,3,34,materials/images/redA1.png,Alpha,Alpha,True,0.14350780000677332,11,False,8
