pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11073,training_phase_1,2,1,1,materials/images/blueB1.png,Beta,Alpha,False,1.6923984000459313,11,False,0
11073,training_phase_1,2,1,2,materials/images/blueB3.png,Beta,Beta,True,0.6046628999756649,11,False,1
11073,training_phase_1,2,1,3,materials/images/blueB6.png,Beta,Beta,True,0.48120440007187426,11,False,2
11073,training_phase_1,2,1,4,materials/images/redA4.png,Alpha,Beta,False,0.26124899997375906,11,False,2
11073,training_phase_1,2,1,5,materials/images/redA2.png,Alpha,Alpha,True,0.7502855999628082,11,False,3
11073,training_phase_1,2,1,6,materials/images/redA1.png,Alpha,Alpha,True,1.0078260999871418,11,False,4
11073,training_phase_1,2,1,7,materials/images/redA5.png,Alpha,Beta,False,0.3588922000490129,11,False,4
11073,training_phase_1,2,1,8,materials/images/blueB2.png,Beta,Beta,True,0.03241119999438524,11,False,5
11073,training_phase_1,2,1,9,materials/images/redA3.png,Alpha,Alpha,True,4.009141199989244,11,False,6
11073,training_phase_1,2,1,10,materials/images/redA6.png,Alpha,Alpha,True,1.0574478999478742,11,False,7
11073,training_phase_1,2,1,11,materials/images/blueB4.png,Beta,Alpha,False,0.05418690002989024,11,False,7
11073,training_phase_1,2,1,12,materials/images/blueB5.png,Beta,Alpha,False,0.31309919990599155,11,False,7
11073,training_phase_1,2,2,13,materials/images/redA3.png,Alpha,Beta,False,0.02004620002117008,11,False,0
11073,training_phase_1,2,2,14,materials/images/blueB3.png,Beta,Beta,True,0.5625550999538973,11,False,1
11073,training_phase_1,2,2,15,materials/images/redA6.png,Alpha,Beta,False,2.513883200008422,11,False,1
11073,training_phase_1,2,2,16,materials/images/redA1.png,Alpha,Beta,False,1.075996799976565,11,False,1
11073,training_phase_1,2,2,17,materials/images/blueB1.png,Beta,Beta,True,0.5152948000468314,11,False,2
11073,training_phase_1,2,2,18,materials/images/blueB6.png,Beta,Beta,True,1.3750622000079602,11,False,3
11073,training_phase_1,2,2,19,materials/images/blueB2.png,Beta,Beta,True,0.17077009996864945,11,False,4
11073,training_phase_1,2,2,20,materials/images/redA5.png,Alpha,Alpha,True,0.6502742000157014,11,False,5
11073,training_phase_1,2,2,21,materials/images/redA2.png,Alpha,Alpha,True,0.5739425999345258,11,False,6
11073,training_phase_1,2,2,22,materials/images/blueB4.png,Beta,Beta,True,0.04080670000985265,11,False,7
11073,training_phase_1,2,2,23,materials/images/redA4.png,Alpha,Alpha,True,2.476634499966167,11,False,8
11073,training_phase_1,2,2,24,materials/images/blueB5.png,Beta,Beta,True,0.05401500000152737,11,False,9
11073,training_phase_1,2,3,25,materials/images/blueB4.png,Beta,Alpha,False,0.4157419999828562,11,False,0
11073,training_phase_1,2,3,26,materials/images/blueB5.png,Beta,Beta,True,0.6272032000124454,11,False,1
