pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11090,training_phase_1,1,1,1,materials/images/redA2.png,Alpha,Beta,False,3.5938424000050873,11,False,0
11090,training_phase_1,1,1,2,materials/images/redA4.png,Alpha,Alpha,True,0.9664199000690132,11,False,1
11090,training_phase_1,1,1,3,materials/images/redA6.png,Alpha,Alpha,True,3.0319437999278307,11,False,2
11090,training_phase_1,1,1,4,materials/images/blueB2.png,Beta,Alpha,False,0.783306100172922,11,False,2
11090,training_phase_1,1,1,5,materials/images/blueB4.png,Beta,Alpha,False,0.5053489999845624,11,False,2
11090,training_phase_1,1,1,6,materials/images/blueB3.png,Beta,Beta,True,0.6055274999234825,11,False,3
11090,training_phase_1,1,1,7,materials/images/redA5.png,Alpha,Alpha,True,1.2394411999266595,11,False,4
11090,training_phase_1,1,1,8,materials/images/blueB6.png,Beta,Alpha,False,2.3915002001449466,11,False,4
11090,training_phase_1,1,1,9,materials/images/blueB5.png,Beta,Beta,True,3.2405117999296635,11,False,5
11090,training_phase_1,1,1,10,materials/images/blueB1.png,Beta,Beta,True,0.3021869999356568,11,False,6
11090,training_phase_1,1,1,11,materials/images/redA1.png,Alpha,Beta,False,0.8734302001539618,11,False,6
11090,training_phase_1,1,1,12,materials/images/redA3.png,Alpha,Alpha,True,0.5003335000947118,11,False,7
11090,training_phase_1,1,2,13,materials/images/redA1.png,Alpha,Beta,False,6.540881700115278,11,False,0
11090,training_phase_1,1,2,14,materials/images/redA3.png,Alpha,Beta,False,0.024388100020587444,11,False,0
11090,training_phase_1,1,2,15,materials/images/blueB3.png,Beta,Beta,True,0.9915336000267416,11,False,1
11090,training_phase_1,1,2,16,materials/images/blueB4.png,Beta,Alpha,False,4.756644200067967,11,False,1
11090,training_phase_1,1,2,17,materials/images/redA5.png,Alpha,Alpha,True,0.03582830005325377,11,False,2
11090,training_phase_1,1,2,18,materials/images/redA2.png,Alpha,Beta,False,0.3570127000566572,11,False,2
11090,training_phase_1,1,2,19,materials/images/blueB1.png,Beta,Beta,True,0.023068099981173873,11,False,3
11090,training_phase_1,1,2,20,materials/images/redA4.png,Alpha,Beta,False,3.8300820998847485,11,False,3
11090,training_phase_1,1,2,21,materials/images/redA6.png,Alpha,Beta,False,2.4518448000308126,11,False,3
11090,training_phase_1,1,2,22,materials/images/blueB5.png,Beta,Beta,True,0.2436624001711607,11,False,4
11090,training_phase_1,1,2,23,materials/images/blueB6.png,Beta,Alpha,False,1.1036612000316381,11,False,4
11090,training_phase_1,1,2,24,materials/images/blueB2.png,Beta,Beta,True,1.3250063001178205,11,False,5
11090,training_phase_1,1,3,25,materials/images/blueB4.png,Beta,Beta,True,0.34502449980936944,11,False,1
11090,training_phase_1,1,3,26,materials/images/blueB5.png,Beta,Alpha,False,0.02455339999869466,11,False,1
11090,training_phase_1,1,3,27,materials/images/redA4.png,Alpha,Alpha,True,0.918290700064972,11,False,2
11090,training_phase_1,1,3,28,materials/images/redA6.png,Alpha,Beta,False,0.024049700004979968,11,False,2
11090,training_phase_1,1,3,29,materials/images/redA3.png,Alpha,Beta,False,0.4471147998701781,11,False,2
11090,training_phase_1,1,3,30,materials/images/blueB3.png,Beta,Beta,True,0.9609925001859665,11,False,3
11090,training_phase_1,1,3,31,materials/images/blueB6.png,Beta,Alpha,False,0.02413179981522262,11,False,3
11090,training_phase_1,1,3,32,materials/images/blueB2.png,Beta,Beta,True,0.46042630006559193,11,False,4
11090,training_phase_1,1,3,33,materials/images/redA5.png,Alpha,Beta,False,0.4501394000835717,11,False,4
11090,training_phase_1,1,3,34,materials/images/redA2.png,Alpha,Beta,False,0.019672099966555834,11,False,4
11090,training_phase_1,1,3,35,materials/images/redA1.png,Alpha,Beta,False,0.024356399895623326,11,False,4
11090,training_phase_1,1,3,36,materials/images/blueB1.png,Beta,Beta,True,0.01992419990710914,11,False,5
11090,training_phase_1,1,4,37,materials/images/blueB1.png,Beta,Beta,True,0.4619406999554485,11,False,1
11090,training_phase_1,1,4,38,materials/images/blueB6.png,Beta,Alpha,False,0.5264125999528915,11,False,1
11090,training_phase_1,1,4,39,materials/images/blueB5.png,Beta,Beta,True,0.38067819993011653,11,False,2
11090,training_phase_1,1,4,40,materials/images/redA1.png,Alpha,Beta,False,0.9539801999926567,11,False,2
11090,training_phase_1,1,4,41,materials/images/redA3.png,Alpha,Beta,False,0.11716150003485382,11,False,2
11090,training_phase_1,1,4,42,materials/images/redA2.png,Alpha,Beta,False,0.02358089992776513,11,False,2
11090,training_phase_1,1,4,43,materials/images/blueB4.png,Beta,Alpha,False,1.158395899925381,11,False,2
11090,training_phase_1,1,4,44,materials/images/redA6.png,Alpha,Beta,False,0.5460946999955922,11,False,2
11090,training_phase_1,1,4,45,materials/images/redA5.png,Alpha,Beta,False,0.024071100167930126,11,False,2
11090,training_phase_1,1,4,46,materials/images/redA4.png,Alpha,Beta,False,0.019058400066569448,11,False,2
11090,training_phase_1,1,4,47,materials/images/blueB3.png,Beta,Beta,True,7.089066399959847,11,False,3
11090,training_phase_1,1,4,48,materials/images/blueB2.png,Beta,Alpha,False,0.5334990997798741,11,False,3
11090,training_phase_1,1,5,49,materials/images/blueB6.png,Beta,Alpha,False,0.1628749999217689,11,False,0
11090,training_phase_1,1,5,50,materials/images/blueB5.png,Beta,Beta,True,0.37415589997544885,11,False,1
11090,training_phase_1,1,5,51,materials/images/redA5.png,Alpha,Alpha,True,0.8081868998706341,11,False,2
11090,training_phase_1,1,5,52,materials/images/blueB2.png,Beta,Beta,True,0.0833099998999387,11,False,3
11090,training_phase_1,1,5,53,materials/images/blueB4.png,Beta,Beta,True,0.09270379994995892,11,False,4
11090,training_phase_1,1,5,54,materials/images/redA1.png,Alpha,Alpha,True,0.01922250003553927,11,False,5
11090,training_phase_1,1,5,55,materials/images/redA4.png,Alpha,Beta,False,0.4490314000286162,11,False,5
