pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11016,training_phase_1,1,1,1,materials/images/redA5.png,Alpha,Beta,False,1.2531098000035854,11,False,0
11016,training_phase_1,1,1,2,materials/images/blueB2.png,Beta,Alpha,False,1.177476500000921,11,False,0
11016,training_phase_1,1,1,3,materials/images/blueB3.png,Beta,Alpha,False,0.7289652000035858,11,False,0
11016,training_phase_1,1,1,4,materials/images/redA6.png,Alpha,Alpha,True,1.3666363999946043,11,False,1
11016,training_phase_1,1,1,5,materials/images/blueB6.png,Beta,Alpha,False,4.674936800001888,11,False,1
11016,training_phase_1,1,1,6,materials/images/redA4.png,Alpha,Alpha,True,0.33814790000906214,11,False,2
11016,training_phase_1,1,1,7,materials/images/redA1.png,Alpha,Beta,False,0.6877930000046035,11,False,2
11016,training_phase_1,1,1,8,materials/images/redA3.png,Alpha,Alpha,True,0.4640484999981709,11,False,3
11016,training_phase_1,1,1,9,materials/images/blueB1.png,Beta,Alpha,False,0.8055112000001827,11,False,3
11016,training_phase_1,1,1,10,materials/images/blueB5.png,Beta,Alpha,False,1.5364719999925,11,False,3
11016,training_phase_1,1,1,11,materials/images/blueB4.png,Beta,Alpha,False,0.6156781000026967,11,False,3
11016,training_phase_1,1,1,12,materials/images/redA2.png,Alpha,Alpha,True,1.3293717000051402,11,False,4
11016,training_phase_1,1,2,13,materials/images/blueB2.png,Beta,Beta,True,0.43592980000539683,11,False,1
11016,training_phase_1,1,2,14,materials/images/redA4.png,Alpha,Alpha,True,0.6416097999899648,11,False,2
11016,training_phase_1,1,2,15,materials/images/blueB3.png,Beta,Beta,True,0.4227491000056034,11,False,3
11016,training_phase_1,1,2,16,materials/images/blueB1.png,Beta,Beta,True,0.4977714999986347,11,False,4
11016,training_phase_1,1,2,17,materials/images/blueB4.png,Beta,Alpha,False,1.458720299997367,11,False,4
11016,training_phase_1,1,2,18,materials/images/redA2.png,Alpha,Alpha,True,0.379157799994573,11,False,5
11016,training_phase_1,1,2,19,materials/images/redA3.png,Alpha,Beta,False,0.5348613999958616,11,False,5
11016,training_phase_1,1,2,20,materials/images/redA5.png,Alpha,Alpha,True,0.647941900009755,11,False,6
11016,training_phase_1,1,2,21,materials/images/redA1.png,Alpha,Alpha,True,0.32009649999963585,11,False,7
11016,training_phase_1,1,2,22,materials/images/blueB5.png,Beta,Beta,True,1.054307600003085,11,False,8
11016,training_phase_1,1,2,23,materials/images/blueB6.png,Beta,Beta,True,0.8512198999960674,11,False,9
11016,training_phase_1,1,2,24,materials/images/redA6.png,Alpha,Alpha,True,0.16241279999667313,11,False,10
11016,training_phase_1,1,3,25,materials/images/blueB5.png,Beta,Beta,True,1.2057235999964178,11,False,1
11016,training_phase_1,1,3,26,materials/images/redA2.png,Alpha,Alpha,True,0.01838500000303611,11,False,2
11016,training_phase_1,1,3,27,materials/images/blueB3.png,Beta,Alpha,False,1.4517877000034787,11,False,2
11016,training_phase_1,1,3,28,materials/images/blueB2.png,Beta,Beta,True,0.8431238000048324,11,False,3
11016,training_phase_1,1,3,29,materials/images/redA1.png,Alpha,Alpha,True,0.4990255999873625,11,False,4
11016,training_phase_1,1,3,30,materials/images/redA6.png,Alpha,Beta,False,2.8308033000066644,11,False,4
11016,training_phase_1,1,3,31,materials/images/redA3.png,Alpha,Alpha,True,0.09703229999286123,11,False,5
11016,training_phase_1,1,3,32,materials/images/blueB4.png,Beta,Alpha,False,2.3324238999921363,11,False,5
11016,training_phase_1,1,3,33,materials/images/blueB6.png,Beta,Beta,True,0.21778900000208523,11,False,6
11016,training_phase_1,1,3,34,materials/images/redA5.png,Alpha,Alpha,True,1.887580499998876,11,False,7
11016,training_phase_1,1,3,35,materials/images/redA4.png,Alpha,Alpha,True,0.022091099992394447,11,False,8
11016,training_phase_1,1,3,36,materials/images/blueB1.png,Beta,Beta,True,0.022956400003749877,11,False,9
11016,training_phase_1,1,4,37,materials/images/blueB4.png,Beta,Beta,True,2.493269800004782,11,False,1
11016,training_phase_1,1,4,38,materials/images/redA4.png,Alpha,Alpha,True,1.1471275000076275,11,False,2
11016,training_phase_1,1,4,39,materials/images/redA5.png,Alpha,Alpha,True,0.6336309000034817,11,False,3
11016,training_phase_1,1,4,40,materials/images/redA6.png,Alpha,Alpha,True,0.16233209999336395,11,False,4
11016,training_phase_1,1,4,41,materials/images/blueB6.png,Beta,Beta,True,0.23959969999850728,11,False,5
11016,training_phase_1,1,4,42,materials/images/blueB3.png,Beta,Beta,True,0.017823400004999712,11,False,6
11016,training_phase_1,1,4,43,materials/images/redA3.png,Alpha,Alpha,True,1.365506899994216,11,False,7
11016,training_phase_1,1,4,44,materials/images/blueB5.png,Beta,Beta,True,0.4288012000033632,11,False,8
11016,training_phase_1,1,4,45,materials/images/redA1.png,Alpha,Alpha,True,0.5102022999926703,11,False,9
11016,training_phase_1,1,4,46,materials/images/redA2.png,Alpha,Alpha,True,0.14757270000700373,11,False,10
