pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11070,training_phase_1,1,1,1,materials/images/blueB1.png,Beta,Beta,True,5.677127999952063,11,False,1
11070,training_phase_1,1,1,2,materials/images/blueB4.png,Beta,Alpha,False,4.456932500004768,11,False,1
11070,training_phase_1,1,1,3,materials/images/blueB5.png,Beta,Beta,True,0.5059245000593364,11,False,2
11070,training_phase_1,1,1,4,materials/images/redA6.png,Alpha,Beta,False,1.5939423000672832,11,False,2
11070,training_phase_1,1,1,5,materials/images/redA3.png,Alpha,Beta,False,0.8549916000338271,11,False,2
11070,training_phase_1,1,1,6,materials/images/redA1.png,Alpha,Beta,False,2.3262393000768498,11,False,2
11070,training_phase_1,1,1,7,materials/images/blueB6.png,Beta,Beta,True,1.1343020000495017,11,False,3
11070,training_phase_1,1,1,8,materials/images/redA2.png,Alpha,Alpha,True,1.0835923000704497,11,False,4
11070,training_phase_1,1,1,9,materials/images/blueB2.png,Beta,Beta,True,0.19471249997150153,11,False,5
11070,training_phase_1,1,1,10,materials/images/redA4.png,Alpha,Alpha,True,0.27498840005137026,11,False,6
11070,training_phase_1,1,1,11,materials/images/redA5.png,Alpha,Alpha,True,0.06777119997423142,11,False,7
11070,training_phase_1,1,1,12,materials/images/blueB3.png,Beta,Beta,True,0.7430317999096587,11,False,8
11070,training_phase_1,1,2,13,materials/images/redA3.png,Alpha,Alpha,True,0.17699680000077933,11,False,1
11070,training_phase_1,1,2,14,materials/images/redA2.png,Alpha,Alpha,True,0.7107741999207065,11,False,2
11070,training_phase_1,1,2,15,materials/images/redA4.png,Alpha,Alpha,True,0.7617284000152722,11,False,3
11070,training_phase_1,1,2,16,materials/images/blueB4.png,Beta,Alpha,False,0.21038159995805472,11,False,3
11070,training_phase_1,1,2,17,materials/images/blueB5.png,Beta,Alpha,False,0.4473666000412777,11,False,3
11070,training_phase_1,1,2,18,materials/images/blueB2.png,Beta,Beta,True,1.0514435999793932,11,False,4
11070,training_phase_1,1,2,19,materials/images/redA1.png,Alpha,Alpha,True,0.1633203000528738,11,False,5
11070,training_phase_1,1,2,20,materials/images/blueB6.png,Beta,Beta,True,0.952105899923481,11,False,6
11070,training_phase_1,1,2,21,materials/images/redA5.png,Alpha,Beta,False,2.473102100077085,11,False,6
11070,training_phase_1,1,2,22,materials/images/blueB1.png,Beta,Beta,True,0.5154556999914348,11,False,7
11070,training_phase_1,1,2,23,materials/images/redA6.png,Alpha,Alpha,True,1.8988108999328688,11,False,8
11070,training_phase_1,1,2,24,materials/images/blueB3.png,Beta,Beta,True,0.18434789997991174,11,False,9
11070,training_phase_1,1,3,25,materials/images/redA4.png,Alpha,Alpha,True,0.02453389996662736,11,False,1
11070,training_phase_1,1,3,26,materials/images/blueB6.png,Beta,Beta,True,0.2821207999950275,11,False,2
11070,training_phase_1,1,3,27,materials/images/blueB2.png,Beta,Beta,True,0.024021299905143678,11,False,3
11070,training_phase_1,1,3,28,materials/images/blueB3.png,Beta,Beta,True,0.6611900000134483,11,False,4
11070,training_phase_1,1,3,29,materials/images/redA6.png,Alpha,Alpha,True,0.23634400009177625,11,False,5
11070,training_phase_1,1,3,30,materials/images/blueB5.png,Beta,Alpha,False,0.17536799993831664,11,False,5
11070,training_phase_1,1,3,31,materials/images/redA3.png,Alpha,Alpha,True,0.22312790004070848,11,False,6
11070,training_phase_1,1,3,32,materials/images/redA2.png,Alpha,Alpha,True,1.1439641999313608,11,False,7
11070,training_phase_1,1,3,33,materials/images/redA5.png,Alpha,Alpha,True,0.5049206000985578,11,False,8
11070,training_phase_1,1,3,34,materials/images/blueB4.png,Beta,Alpha,False,0.23107069998513907,11,False,8
11070,training_phase_1,1,3,35,materials/images/blueB1.png,Beta,Beta,True,0.023870399920269847,11,False,9
11070,training_phase_1,1,3,36,materials/images/redA1.png,Alpha,Alpha,True,0.6316494001075625,11,False,10
11070,training_phase_1,1,4,37,materials/images/redA3.png,Alpha,Alpha,True,0.2693364000879228,11,False,1
11070,training_phase_1,1,4,38,materials/images/redA4.png,Alpha,Alpha,True,0.5524251000024378,11,False,2
11070,training_phase_1,1,4,39,materials/images/blueB4.png,Beta,Alpha,False,0.7807692000642419,11,False,2
11070,training_phase_1,1,4,40,materials/images/blueB6.png,Beta,Beta,True,0.22748490003868937,11,False,3
11070,training_phase_1,1,4,41,materials/images/redA1.png,Alpha,Alpha,True,1.2334661000641063,11,False,4
11070,training_phase_1,1,4,42,materials/images/blueB3.png,Beta,Beta,True,0.03999700001440942,11,False,5
11070,training_phase_1,1,4,43,materials/images/redA5.png,Alpha,Alpha,True,0.4247905000811443,11,False,6
11070,training_phase_1,1,4,44,materials/images/blueB5.png,Beta,Beta,True,0.1849172000074759,11,False,7
11070,training_phase_1,1,4,45,materials/images/blueB1.png,Beta,Beta,True,0.667897199979052,11,False,8
11070,training_phase_1,1,4,46,materials/images/redA2.png,Alpha,Alpha,True,0.38887959998100996,11,False,9
11070,training_phase_1,1,4,47,materials/images/redA6.png,Alpha,Alpha,True,1.5194178000092506,11,False,10
11070,training_phase_1,1,4,48,materials/images/blueB2.png,Beta,Beta,True,0.4517323999898508,11,True,11
pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11070,test_phase,1,1,1,materials/images/blueB1.png,Beta,Beta,gen,0.06737489998340607,1,True,1
11070,test_phase,1,1,2,materials/images/redA5.png,Alpha,Alpha,gen,1.1629059000406414,1,True,2
11070,test_phase,1,1,3,materials/images/yGen3.png,test,Beta,gen,0.29740689997561276,1,True,3
11070,test_phase,1,1,4,materials/images/redA2.png,Alpha,Alpha,gen,1.074420400080271,1,True,4
11070,test_phase,1,1,5,materials/images/redA1.png,Alpha,Alpha,gen,0.5147064999910071,1,True,5
11070,test_phase,1,1,6,materials/images/yGen4.png,test,Beta,gen,1.4011106999823824,1,True,6
11070,test_phase,1,1,7,materials/images/blueB2.png,Beta,Beta,gen,0.33778149995487183,1,True,7
11070,test_phase,1,1,8,materials/images/yGen5.png,test,Beta,gen,0.1126652000239119,1,True,8
11070,test_phase,1,1,9,materials/images/blueB4.png,Beta,Beta,gen,2.9324082999955863,1,True,9
11070,test_phase,1,1,10,materials/images/blueB3.png,Beta,Beta,gen,0.024061799980700016,1,True,10
11070,test_phase,1,1,11,materials/images/redA4.png,Alpha,Alpha,gen,0.5048157999990508,1,True,11
11070,test_phase,1,1,12,materials/images/blueB5.png,Beta,Beta,gen,0.12617359997238964,1,True,12
11070,test_phase,1,1,13,materials/images/yGen1.png,test,Alpha,gen,0.4639389000367373,1,True,13
11070,test_phase,1,1,14,materials/images/yGen2.png,test,Alpha,gen,0.48247289995197207,1,True,14
11070,test_phase,1,1,15,materials/images/redA3.png,Alpha,Alpha,gen,0.07237720000557601,1,True,15
11070,test_phase,1,1,16,materials/images/redA6.png,Alpha,Alpha,gen,0.6604106999002397,1,True,16
11070,test_phase,1,1,17,materials/images/blueB6.png,Beta,Beta,gen,0.24326869996730238,1,True,17
pnum,phase_id,condition,block_data,trial_num,stim,correct_category,response,hit,rt,criterian,met_criterian,num_correct_in_block
11070,training_phase_2,1,1,1,materials/images/blueB2.png,Beta,Beta,True,1.5180838000960648,30,False,1
11070,training_phase_2,1,1,2,materials/images/redA6.png,Alpha,Alpha,True,0.7033936000661924,30,False,2
11070,training_phase_2,1,1,3,materials/images/greenD1.png,Delta,Beta,False,0.13075400004163384,30,False,2
11070,training_phase_2,1,1,4,materials/images/redA1.png,Alpha,Alpha,True,0.23719639994669706,30,False,3
11070,training_phase_2,1,1,5,materials/images/blueB4.png,Beta,Beta,True,1.4156925000716,30,False,4
11070,training_phase_2,1,1,6,materials/images/redA3.png,Alpha,Alpha,True,1.0970201999880373,30,False,5
11070,training_phase_2,1,1,7,materials/images/blueB3.png,Beta,Delta,False,1.762724900036119,30,False,5
11070,training_phase_2,1,1,8,materials/images/blackG1.png,Gamma,Alpha,False,2.7942860999610275,30,False,5
11070,training_phase_2,1,1,9,materials/images/blueB5.png,Beta,Beta,True,1.2857278999872506,30,False,6
11070,training_phase_2,1,1,10,materials/images/greenD4.png,Delta,Beta,False,0.023540499969385564,30,False,6
11070,training_phase_2,1,1,11,materials/images/blueB6.png,Beta,Alpha,False,0.9009731999831274,30,False,6
11070,training_phase_2,1,1,12,materials/images/greenD2.png,Delta,Beta,False,0.5659587000263855,30,False,6
11070,training_phase_2,1,1,13,materials/images/greenD6.png,Delta,Beta,False,1.1601717999437824,30,False,6
11070,training_phase_2,1,1,14,materials/images/blackG6.png,Gamma,Alpha,False,1.546031100093387,30,False,6
11070,training_phase_2,1,1,15,materials/images/redA5.png,Alpha,Alpha,True,3.730553000001237,30,False,7
11070,training_phase_2,1,1,16,materials/images/greenD5.png,Delta,Beta,False,0.7995080000255257,30,False,7
11070,training_phase_2,1,1,17,materials/images/blueB1.png,Beta,Delta,False,0.44547829998191446,30,False,7
11070,training_phase_2,1,1,18,materials/images/blackG5.png,Gamma,Alpha,False,0.351586899952963,30,False,7
11070,training_phase_2,1,1,19,materials/images/blackG2.png,Gamma,Beta,False,5.697870199917816,30,False,7
11070,training_phase_2,1,1,20,materials/images/redA2.png,Alpha,Alpha,True,0.40244580002035946,30,False,8
11070,training_phase_2,1,1,21,materials/images/blackG4.png,Gamma,Alpha,False,0.7038240000838414,30,False,8
11070,training_phase_2,1,1,22,materials/images/blackG3.png,Gamma,Beta,False,1.657930099987425,30,False,8
11070,training_phase_2,1,1,23,materials/images/redA4.png,Alpha,Alpha,True,2.0058876000111923,30,False,9
11070,training_phase_2,1,1,24,materials/images/greenD3.png,Delta,Beta,False,1.3660585000179708,30,False,9
11070,training_phase_2,1,2,25,materials/images/greenD2.png,Delta,Delta,True,0.2804792000679299,30,False,1
11070,training_phase_2,1,2,26,materials/images/blueB2.png,Beta,Beta,True,0.42948290007188916,30,False,2
11070,training_phase_2,1,2,27,materials/images/blueB1.png,Beta,Delta,False,0.24476230004802346,30,False,2
11070,training_phase_2,1,2,28,materials/images/blackG1.png,Gamma,Gamma,True,0.9955677998950705,30,False,3
11070,training_phase_2,1,2,29,materials/images/blackG4.png,Gamma,Beta,False,0.5208862998988479,30,False,3
11070,training_phase_2,1,2,30,materials/images/blackG6.png,Gamma,Gamma,True,1.2979996999492869,30,False,4
11070,training_phase_2,1,2,31,materials/images/redA5.png,Alpha,Alpha,True,11.531259899958968,30,False,5
11070,training_phase_2,1,2,32,materials/images/greenD5.png,Delta,Delta,True,3.251230200054124,30,False,6
11070,training_phase_2,1,2,33,materials/images/greenD1.png,Delta,Delta,True,0.7623352999798954,30,False,7
11070,training_phase_2,1,2,34,materials/images/blueB5.png,Beta,Alpha,False,1.730675600003451,30,False,7
11070,training_phase_2,1,2,35,materials/images/redA2.png,Alpha,Alpha,True,0.29279819992370903,30,False,8
11070,training_phase_2,1,2,36,materials/images/redA1.png,Alpha,Alpha,True,0.06649420002941042,30,False,9
11070,training_phase_2,1,2,37,materials/images/blueB3.png,Beta,Delta,False,0.8564745999174193,30,False,9
11070,training_phase_2,1,2,38,materials/images/blackG2.png,Gamma,Beta,False,0.06618259998504072,30,False,9
11070,training_phase_2,1,2,39,materials/images/blueB4.png,Beta,Beta,True,0.45234760001767427,30,False,10
11070,training_phase_2,1,2,40,materials/images/redA3.png,Alpha,Alpha,True,0.8215667000040412,30,False,11
11070,training_phase_2,1,2,41,materials/images/greenD6.png,Delta,Delta,True,1.6161102000623941,30,False,12
11070,training_phase_2,1,2,42,materials/images/redA4.png,Alpha,Gamma,False,5.443422699929215,30,False,12
11070,training_phase_2,1,2,43,materials/images/blueB6.png,Beta,Beta,True,1.4822723999386653,30,False,13
11070,training_phase_2,1,2,44,materials/images/greenD4.png,Delta,Delta,True,0.5186460999539122,30,False,14
11070,training_phase_2,1,2,45,materials/images/blackG5.png,Gamma,Alpha,False,0.280970299965702,30,False,14
11070,training_phase_2,1,2,46,materials/images/redA6.png,Alpha,Gamma,False,4.08682610001415,30,False,14
11070,training_phase_2,1,2,47,materials/images/greenD3.png,Delta,Delta,True,1.0205098999431357,30,False,15
11070,training_phase_2,1,2,48,materials/images/blackG3.png,Gamma,Gamma,True,5.245653599966317,30,False,16
